time,value,type,measurement,sensor_id
2024-09-27T19:07:14Z,35.04286676,humidity,airSensors,TLM0201
2024-09-27T19:07:24Z,35.0380648,humidity,airSensors,TLM0201
2024-09-27T19:07:34Z,35.06830571,humidity,airSensors,TLM0201
2024-09-27T19:07:44Z,35.10698787,humidity,airSensors,TLM0201
2024-09-27T19:07:54Z,35.14228466,humidity,airSensors,TLM0201
2024-09-27T19:08:04Z,35.10940973,humidity,airSensors,TLM0201
2024-09-27T19:08:14Z,35.15487851,humidity,airSensors,TLM0201
2024-09-27T19:08:24Z,35.12612263,humidity,airSensors,TLM0201
2024-09-27T19:08:34Z,35.1081024,humidity,airSensors,TLM0201
2024-09-27T19:08:44Z,35.12869037,humidity,airSensors,TLM0201
2024-09-27T19:08:54Z,35.09502336,humidity,airSensors,TLM0201
2024-09-27T19:09:04Z,35.12256353,humidity,airSensors,TLM0201
2024-09-27T19:09:14Z,35.0979294,humidity,airSensors,TLM0201
2024-09-27T19:09:24Z,35.11005775,humidity,airSensors,TLM0201
2024-09-27T19:09:34Z,35.15137459,humidity,airSensors,TLM0201
2024-09-27T19:09:44Z,35.14747981,humidity,airSensors,TLM0201
2024-09-27T19:09:54Z,35.10278396,humidity,airSensors,TLM0201
2024-09-27T19:10:04Z,35.05574882,humidity,airSensors,TLM0201
2024-09-27T19:10:14Z,35.08795965,humidity,airSensors,TLM0201
2024-09-27T19:10:24Z,35.10320366,humidity,airSensors,TLM0201
2024-09-27T19:10:34Z,35.13701679,humidity,airSensors,TLM0201
2024-09-27T19:10:44Z,35.15619779,humidity,airSensors,TLM0201
2024-09-27T19:10:54Z,35.19295058,humidity,airSensors,TLM0201
2024-09-27T19:11:04Z,35.2352633,humidity,airSensors,TLM0201
2024-09-27T19:11:14Z,35.2169829,humidity,airSensors,TLM0201
2024-09-27T19:11:24Z,35.20185345,humidity,airSensors,TLM0201
2024-09-27T19:11:34Z,35.16655529,humidity,airSensors,TLM0201
2024-09-27T19:11:44Z,35.17216705,humidity,airSensors,TLM0201
2024-09-27T19:11:54Z,35.18214648,humidity,airSensors,TLM0201
2024-09-27T19:12:04Z,35.15599513,humidity,airSensors,TLM0201
2024-09-27T19:12:14Z,35.12026686,humidity,airSensors,TLM0201
2024-09-27T19:12:24Z,35.11999024,humidity,airSensors,TLM0201
2024-09-27T19:12:34Z,35.09216844,humidity,airSensors,TLM0201
2024-09-27T19:12:44Z,35.11305948,humidity,airSensors,TLM0201
2024-09-27T19:12:54Z,35.07355798,humidity,airSensors,TLM0201
2024-09-27T19:13:04Z,35.07439648,humidity,airSensors,TLM0201
2024-09-27T19:13:14Z,35.12165617,humidity,airSensors,TLM0201
2024-09-27T19:13:24Z,35.13256476,humidity,airSensors,TLM0201
2024-09-27T19:13:34Z,35.18187434,humidity,airSensors,TLM0201
2024-09-27T19:13:44Z,35.22728062,humidity,airSensors,TLM0201
2024-09-27T19:13:54Z,35.25882416,humidity,airSensors,TLM0201
2024-09-27T19:14:04Z,35.30189631,humidity,airSensors,TLM0201
2024-09-27T19:14:14Z,35.2802195,humidity,airSensors,TLM0201
2024-09-27T19:14:24Z,35.31362802,humidity,airSensors,TLM0201
2024-09-27T19:14:34Z,35.30645589,humidity,airSensors,TLM0201
2024-09-27T19:14:44Z,35.3134926,humidity,airSensors,TLM0201
2024-09-27T19:14:54Z,35.35903805,humidity,airSensors,TLM0201
2024-09-27T19:15:04Z,35.35739038,humidity,airSensors,TLM0201
2024-09-27T19:15:14Z,35.363056,humidity,airSensors,TLM0201
2024-09-27T19:15:24Z,35.40454372,humidity,airSensors,TLM0201
2024-09-27T19:15:34Z,35.43669532,humidity,airSensors,TLM0201
2024-09-27T19:15:44Z,35.40173079,humidity,airSensors,TLM0201
2024-09-27T19:15:54Z,35.43397046,humidity,airSensors,TLM0201
2024-09-27T19:16:04Z,35.39217564,humidity,airSensors,TLM0201
2024-09-27T19:16:14Z,35.38807683,humidity,airSensors,TLM0201
2024-09-27T19:16:24Z,35.40314818,humidity,airSensors,TLM0201
2024-09-27T19:16:34Z,35.35570445,humidity,airSensors,TLM0201
2024-09-27T19:16:44Z,35.38503413,humidity,airSensors,TLM0201
2024-09-27T19:16:54Z,35.38659295,humidity,airSensors,TLM0201
2024-09-27T19:17:04Z,35.41146438,humidity,airSensors,TLM0201
2024-09-27T19:17:14Z,35.43434734,humidity,airSensors,TLM0201
2024-09-27T19:17:24Z,35.43042646,humidity,airSensors,TLM0201
2024-09-27T19:17:34Z,35.46169989,humidity,airSensors,TLM0201
2024-09-27T19:17:44Z,35.44954724,humidity,airSensors,TLM0201
2024-09-27T19:17:54Z,35.43820328,humidity,airSensors,TLM0201
2024-09-27T19:18:04Z,35.39557804,humidity,airSensors,TLM0201
2024-09-27T19:18:14Z,35.37084489,humidity,airSensors,TLM0201
2024-09-27T19:18:24Z,35.33266452,humidity,airSensors,TLM0201
2024-09-27T19:18:34Z,35.3395647,humidity,airSensors,TLM0201
2024-09-27T19:18:44Z,35.30204321,humidity,airSensors,TLM0201
2024-09-27T19:18:54Z,35.28008553,humidity,airSensors,TLM0201
2024-09-27T19:19:04Z,35.24680465,humidity,airSensors,TLM0201
2024-09-27T19:19:14Z,35.23898219,humidity,airSensors,TLM0201
2024-09-27T19:19:24Z,35.28745603,humidity,airSensors,TLM0201
2024-09-27T19:19:34Z,35.25704356,humidity,airSensors,TLM0201
2024-09-27T19:19:44Z,35.2245515,humidity,airSensors,TLM0201
2024-09-27T19:19:54Z,35.25614729,humidity,airSensors,TLM0201
2024-09-27T19:20:04Z,35.25504496,humidity,airSensors,TLM0201
2024-09-27T19:20:14Z,35.21033908,humidity,airSensors,TLM0201
2024-09-27T19:20:24Z,35.23156508,humidity,airSensors,TLM0201
2024-09-27T19:20:34Z,35.20816605,humidity,airSensors,TLM0201
2024-09-27T19:20:44Z,35.25801357,humidity,airSensors,TLM0201
2024-09-27T19:20:54Z,35.25481072,humidity,airSensors,TLM0201
2024-09-27T19:21:04Z,35.2274123,humidity,airSensors,TLM0201
2024-09-27T19:21:14Z,35.22585377,humidity,airSensors,TLM0201
2024-09-27T19:21:24Z,35.2497607,humidity,airSensors,TLM0201
2024-09-27T19:21:34Z,35.2008738,humidity,airSensors,TLM0201
2024-09-27T19:21:44Z,35.16660136,humidity,airSensors,TLM0201
2024-09-27T19:21:54Z,35.20745078,humidity,airSensors,TLM0201
2024-09-27T19:22:04Z,35.16030545,humidity,airSensors,TLM0201
2024-09-27T19:22:14Z,35.19388608,humidity,airSensors,TLM0201
2024-09-27T19:22:24Z,35.21639563,humidity,airSensors,TLM0201
2024-09-27T19:22:34Z,35.25502072,humidity,airSensors,TLM0201
2024-09-27T19:22:44Z,35.28817179,humidity,airSensors,TLM0201
2024-09-27T19:22:54Z,35.30810673,humidity,airSensors,TLM0201
2024-09-27T19:23:04Z,35.35332548,humidity,airSensors,TLM0201
2024-09-27T19:23:14Z,35.34012983,humidity,airSensors,TLM0201
2024-09-27T19:23:24Z,35.34292368,humidity,airSensors,TLM0201
2024-09-27T19:23:34Z,35.31422411,humidity,airSensors,TLM0201
2024-09-27T19:23:44Z,35.27065811,humidity,airSensors,TLM0201
2024-09-27T19:23:54Z,35.23925633,humidity,airSensors,TLM0201
2024-09-27T19:24:04Z,35.21379608,humidity,airSensors,TLM0201
2024-09-27T19:24:14Z,35.24014506,humidity,airSensors,TLM0201
2024-09-27T19:24:24Z,35.22379475,humidity,airSensors,TLM0201
2024-09-27T19:24:34Z,35.1848456,humidity,airSensors,TLM0201
2024-09-27T19:24:44Z,35.15401751,humidity,airSensors,TLM0201
2024-09-27T19:24:54Z,35.12906053,humidity,airSensors,TLM0201
2024-09-27T19:25:04Z,35.13057385,humidity,airSensors,TLM0201
2024-09-27T19:25:14Z,35.1670057,humidity,airSensors,TLM0201
2024-09-27T19:25:24Z,35.14006944,humidity,airSensors,TLM0201
2024-09-27T19:25:34Z,35.13957126,humidity,airSensors,TLM0201
2024-09-27T19:25:44Z,35.17468864,humidity,airSensors,TLM0201
2024-09-27T19:25:54Z,35.20026818,humidity,airSensors,TLM0201
2024-09-27T19:26:04Z,35.21996256,humidity,airSensors,TLM0201
2024-09-27T19:26:14Z,35.22610822,humidity,airSensors,TLM0201
2024-09-27T19:26:24Z,35.25779331,humidity,airSensors,TLM0201
2024-09-27T19:26:34Z,35.302374,humidity,airSensors,TLM0201
2024-09-27T19:26:44Z,35.31424986,humidity,airSensors,TLM0201
2024-09-27T19:26:54Z,35.29824274,humidity,airSensors,TLM0201
2024-09-27T19:27:04Z,35.32967299,humidity,airSensors,TLM0201
2024-09-27T19:27:14Z,35.31085386,humidity,airSensors,TLM0201
2024-09-27T19:27:24Z,35.33307515,humidity,airSensors,TLM0201
2024-09-27T19:27:34Z,35.33050119,humidity,airSensors,TLM0201
2024-09-27T19:27:44Z,35.3782268,humidity,airSensors,TLM0201
2024-09-27T19:27:54Z,35.35924967,humidity,airSensors,TLM0201
2024-09-27T19:28:04Z,35.40723588,humidity,airSensors,TLM0201
2024-09-27T19:28:14Z,35.45367252,humidity,airSensors,TLM0201
2024-09-27T19:28:24Z,35.44937887,humidity,airSensors,TLM0201
2024-09-27T19:28:34Z,35.4526483,humidity,airSensors,TLM0201
2024-09-27T19:28:44Z,35.47256426,humidity,airSensors,TLM0201
2024-09-27T19:28:54Z,35.49688123,humidity,airSensors,TLM0201
2024-09-27T19:29:04Z,35.49827422,humidity,airSensors,TLM0201
2024-09-27T19:29:14Z,35.47558731,humidity,airSensors,TLM0201
2024-09-27T19:29:24Z,35.47851569,humidity,airSensors,TLM0201
2024-09-27T19:29:34Z,35.43197687,humidity,airSensors,TLM0201
2024-09-27T19:29:44Z,35.42640919,humidity,airSensors,TLM0201
2024-09-27T19:29:54Z,35.45685628,humidity,airSensors,TLM0201
2024-09-27T19:30:04Z,35.48632643,humidity,airSensors,TLM0201
2024-09-27T19:30:14Z,35.46867206,humidity,airSensors,TLM0201
2024-09-27T19:30:24Z,35.42199124,humidity,airSensors,TLM0201
2024-09-27T19:30:34Z,35.40173397,humidity,airSensors,TLM0201
2024-09-27T19:30:44Z,35.37720427,humidity,airSensors,TLM0201
2024-09-27T19:30:54Z,35.42713963,humidity,airSensors,TLM0201
2024-09-27T19:31:04Z,35.39777912,humidity,airSensors,TLM0201
2024-09-27T19:31:14Z,35.37818585,humidity,airSensors,TLM0201
2024-09-27T19:31:24Z,35.40977301,humidity,airSensors,TLM0201
2024-09-27T19:31:34Z,35.42620583,humidity,airSensors,TLM0201
2024-09-27T19:31:44Z,35.46545371,humidity,airSensors,TLM0201
2024-09-27T19:31:54Z,35.49527996,humidity,airSensors,TLM0201
2024-09-27T19:32:04Z,35.46692605,humidity,airSensors,TLM0201
2024-09-27T19:32:14Z,35.50815836,humidity,airSensors,TLM0201
2024-09-27T19:32:24Z,35.55566283,humidity,airSensors,TLM0201
2024-09-27T19:32:34Z,35.58038098,humidity,airSensors,TLM0201
2024-09-27T19:32:44Z,35.62795947,humidity,airSensors,TLM0201
2024-09-27T19:32:54Z,35.64818727,humidity,airSensors,TLM0201
2024-09-27T19:33:04Z,35.66444867,humidity,airSensors,TLM0201
2024-09-27T19:33:14Z,35.61856743,humidity,airSensors,TLM0201
2024-09-27T19:33:24Z,35.63952125,humidity,airSensors,TLM0201
2024-09-27T19:33:34Z,35.67825085,humidity,airSensors,TLM0201
2024-09-27T19:33:44Z,35.68243503,humidity,airSensors,TLM0201
2024-09-27T19:33:54Z,35.68300267,humidity,airSensors,TLM0201
2024-09-27T19:34:04Z,35.67485098,humidity,airSensors,TLM0201
2024-09-27T19:34:14Z,35.7110751,humidity,airSensors,TLM0201
2024-09-27T19:34:24Z,35.71085703,humidity,airSensors,TLM0201
2024-09-27T19:34:34Z,35.71753045,humidity,airSensors,TLM0201
2024-09-27T19:34:44Z,35.73820305,humidity,airSensors,TLM0201
2024-09-27T19:34:54Z,35.69676729,humidity,airSensors,TLM0201
2024-09-27T19:35:04Z,35.73739223,humidity,airSensors,TLM0201
2024-09-27T19:35:14Z,35.76545792,humidity,airSensors,TLM0201
2024-09-27T19:35:24Z,35.74663074,humidity,airSensors,TLM0201
2024-09-27T19:35:34Z,35.71825239,humidity,airSensors,TLM0201
2024-09-27T19:35:44Z,35.72480339,humidity,airSensors,TLM0201
2024-09-27T19:35:54Z,35.69457412,humidity,airSensors,TLM0201
2024-09-27T19:36:04Z,35.70509479,humidity,airSensors,TLM0201
2024-09-27T19:36:14Z,35.67139811,humidity,airSensors,TLM0201
2024-09-27T19:36:24Z,35.65422626,humidity,airSensors,TLM0201
2024-09-27T19:36:34Z,35.64298629,humidity,airSensors,TLM0201
2024-09-27T19:36:44Z,35.60103782,humidity,airSensors,TLM0201
2024-09-27T19:36:54Z,35.63827407,humidity,airSensors,TLM0201
2024-09-27T19:37:04Z,35.66722859,humidity,airSensors,TLM0201
2024-09-27T19:37:14Z,35.71450025,humidity,airSensors,TLM0201
2024-09-27T19:37:24Z,35.73594486,humidity,airSensors,TLM0201
2024-09-27T19:37:34Z,35.77366195,humidity,airSensors,TLM0201
2024-09-27T19:37:44Z,35.75721057,humidity,airSensors,TLM0201
2024-09-27T19:37:54Z,35.80550821,humidity,airSensors,TLM0201
2024-09-27T19:38:04Z,35.82166674,humidity,airSensors,TLM0201
2024-09-27T19:38:14Z,35.84875203,humidity,airSensors,TLM0201
2024-09-27T19:38:24Z,35.8673283,humidity,airSensors,TLM0201
2024-09-27T19:38:34Z,35.89531863,humidity,airSensors,TLM0201
2024-09-27T19:38:44Z,35.86055184,humidity,airSensors,TLM0201
2024-09-27T19:38:54Z,35.84343097,humidity,airSensors,TLM0201
2024-09-27T19:39:04Z,35.82270279,humidity,airSensors,TLM0201
2024-09-27T19:39:14Z,35.82082417,humidity,airSensors,TLM0201
2024-09-27T19:39:24Z,35.79013053,humidity,airSensors,TLM0201
2024-09-27T19:39:34Z,35.83220248,humidity,airSensors,TLM0201
2024-09-27T19:39:44Z,35.84199716,humidity,airSensors,TLM0201
2024-09-27T19:39:54Z,35.85412619,humidity,airSensors,TLM0201
2024-09-27T19:40:04Z,35.88355396,humidity,airSensors,TLM0201
2024-09-27T19:40:14Z,35.89008948,humidity,airSensors,TLM0201
2024-09-27T19:40:24Z,35.86800895,humidity,airSensors,TLM0201
2024-09-27T19:40:34Z,35.85752156,humidity,airSensors,TLM0201
2024-09-27T19:40:44Z,35.8457246,humidity,airSensors,TLM0201
2024-09-27T19:40:54Z,35.82514156,humidity,airSensors,TLM0201
2024-09-27T19:41:04Z,35.84297743,humidity,airSensors,TLM0201
2024-09-27T19:41:14Z,35.80102165,humidity,airSensors,TLM0201
2024-09-27T19:41:24Z,35.7984838,humidity,airSensors,TLM0201
2024-09-27T19:41:34Z,35.77580292,humidity,airSensors,TLM0201
2024-09-27T19:41:44Z,35.73782005,humidity,airSensors,TLM0201
2024-09-27T19:41:54Z,35.70603663,humidity,airSensors,TLM0201
2024-09-27T19:42:04Z,35.70983222,humidity,airSensors,TLM0201
2024-09-27T19:42:14Z,35.73945349,humidity,airSensors,TLM0201
2024-09-27T19:42:24Z,35.69185391,humidity,airSensors,TLM0201
2024-09-27T19:42:34Z,35.70984346,humidity,airSensors,TLM0201
2024-09-27T19:42:44Z,35.67023392,humidity,airSensors,TLM0201
2024-09-27T19:42:54Z,35.71398543,humidity,airSensors,TLM0201
2024-09-27T19:43:04Z,35.68767573,humidity,airSensors,TLM0201
2024-09-27T19:43:14Z,35.71416344,humidity,airSensors,TLM0201
2024-09-27T19:43:24Z,35.72389268,humidity,airSensors,TLM0201
2024-09-27T19:43:34Z,35.7510622,humidity,airSensors,TLM0201
2024-09-27T19:43:44Z,35.78122914,humidity,airSensors,TLM0201
2024-09-27T19:43:54Z,35.76650914,humidity,airSensors,TLM0201
2024-09-27T19:44:04Z,35.7176152,humidity,airSensors,TLM0201
2024-09-27T19:44:14Z,35.67433207,humidity,airSensors,TLM0201
2024-09-27T19:44:24Z,35.71663144,humidity,airSensors,TLM0201
2024-09-27T19:44:34Z,35.67641624,humidity,airSensors,TLM0201
2024-09-27T19:44:44Z,35.64333159,humidity,airSensors,TLM0201
2024-09-27T19:44:54Z,35.62223436,humidity,airSensors,TLM0201
2024-09-27T19:45:04Z,35.6615758,humidity,airSensors,TLM0201
2024-09-27T19:45:14Z,35.71077882,humidity,airSensors,TLM0201
2024-09-27T19:45:24Z,35.74177108,humidity,airSensors,TLM0201
2024-09-27T19:45:34Z,35.74510383,humidity,airSensors,TLM0201
2024-09-27T19:45:44Z,35.71572952,humidity,airSensors,TLM0201
2024-09-27T19:45:54Z,35.74749139,humidity,airSensors,TLM0201
2024-09-27T19:46:04Z,35.7526879,humidity,airSensors,TLM0201
2024-09-27T19:46:14Z,35.72100286,humidity,airSensors,TLM0201
2024-09-27T19:46:24Z,35.71451784,humidity,airSensors,TLM0201
2024-09-27T19:46:34Z,35.71981156,humidity,airSensors,TLM0201
2024-09-27T19:46:44Z,35.73965742,humidity,airSensors,TLM0201
2024-09-27T19:46:54Z,35.70868312,humidity,airSensors,TLM0201
2024-09-27T19:47:04Z,35.6785006,humidity,airSensors,TLM0201
2024-09-27T19:47:14Z,35.69389615,humidity,airSensors,TLM0201
2024-09-27T19:47:24Z,35.6770215,humidity,airSensors,TLM0201
2024-09-27T19:47:34Z,35.71352927,humidity,airSensors,TLM0201
2024-09-27T19:47:44Z,35.75353941,humidity,airSensors,TLM0201
2024-09-27T19:47:54Z,35.71862062,humidity,airSensors,TLM0201
2024-09-27T19:48:04Z,35.69345374,humidity,airSensors,TLM0201
2024-09-27T19:48:14Z,35.70194878,humidity,airSensors,TLM0201
2024-09-27T19:48:24Z,35.70021132,humidity,airSensors,TLM0201
2024-09-27T19:48:34Z,35.68481026,humidity,airSensors,TLM0201
2024-09-27T19:48:44Z,35.67219501,humidity,airSensors,TLM0201
2024-09-27T19:48:54Z,35.63757928,humidity,airSensors,TLM0201
2024-09-27T19:49:04Z,35.61933954,humidity,airSensors,TLM0201
2024-09-27T18:49:04Z,35.73617124,humidity,airSensors,TLM0202
2024-09-27T18:49:14Z,35.70295725,humidity,airSensors,TLM0202
2024-09-27T18:49:24Z,35.68435965,humidity,airSensors,TLM0202
2024-09-27T18:49:34Z,35.65216756,humidity,airSensors,TLM0202
2024-09-27T18:49:44Z,35.68648047,humidity,airSensors,TLM0202
2024-09-27T18:49:54Z,35.64780859,humidity,airSensors,TLM0202
2024-09-27T18:50:04Z,35.64001875,humidity,airSensors,TLM0202
2024-09-27T18:50:14Z,35.61922826,humidity,airSensors,TLM0202
2024-09-27T18:50:24Z,35.61963247,humidity,airSensors,TLM0202
2024-09-27T18:50:34Z,35.59547782,humidity,airSensors,TLM0202
2024-09-27T18:50:44Z,35.64145694,humidity,airSensors,TLM0202
2024-09-27T18:50:54Z,35.6280339,humidity,airSensors,TLM0202
2024-09-27T18:51:04Z,35.63134214,humidity,airSensors,TLM0202
2024-09-27T18:51:14Z,35.67082955,humidity,airSensors,TLM0202
2024-09-27T18:51:24Z,35.62896873,humidity,airSensors,TLM0202
2024-09-27T18:51:34Z,35.67542128,humidity,airSensors,TLM0202
2024-09-27T18:51:44Z,35.66615325,humidity,airSensors,TLM0202
2024-09-27T18:51:54Z,35.62727391,humidity,airSensors,TLM0202
2024-09-27T18:52:04Z,35.60991507,humidity,airSensors,TLM0202
2024-09-27T18:52:14Z,35.61990469,humidity,airSensors,TLM0202
2024-09-27T18:52:24Z,35.60083061,humidity,airSensors,TLM0202
2024-09-27T18:52:34Z,35.56559888,humidity,airSensors,TLM0202
2024-09-27T18:52:44Z,35.52719291,humidity,airSensors,TLM0202
2024-09-27T18:52:54Z,35.55217262,humidity,airSensors,TLM0202
2024-09-27T18:53:04Z,35.59908059,humidity,airSensors,TLM0202
2024-09-27T18:53:14Z,35.57295954,humidity,airSensors,TLM0202
2024-09-27T18:53:24Z,35.56883846,humidity,airSensors,TLM0202
2024-09-27T18:53:34Z,35.56016835,humidity,airSensors,TLM0202
2024-09-27T18:53:44Z,35.57501986,humidity,airSensors,TLM0202
2024-09-27T18:53:54Z,35.60507776,humidity,airSensors,TLM0202
2024-09-27T18:54:04Z,35.60353722,humidity,airSensors,TLM0202
2024-09-27T18:54:14Z,35.56187049,humidity,airSensors,TLM0202
2024-09-27T18:54:24Z,35.55751546,humidity,airSensors,TLM0202
2024-09-27T18:54:34Z,35.55624838,humidity,airSensors,TLM0202
2024-09-27T18:54:44Z,35.60183398,humidity,airSensors,TLM0202
2024-09-27T18:54:54Z,35.64743439,humidity,airSensors,TLM0202
2024-09-27T18:55:04Z,35.6933123,humidity,airSensors,TLM0202
2024-09-27T18:55:14Z,35.65802083,humidity,airSensors,TLM0202
2024-09-27T18:55:24Z,35.68303936,humidity,airSensors,TLM0202
2024-09-27T18:55:34Z,35.66465816,humidity,airSensors,TLM0202
2024-09-27T18:55:44Z,35.61953246,humidity,airSensors,TLM0202
2024-09-27T18:55:54Z,35.61015409,humidity,airSensors,TLM0202
2024-09-27T18:56:04Z,35.60721031,humidity,airSensors,TLM0202
2024-09-27T18:56:14Z,35.60875713,humidity,airSensors,TLM0202
2024-09-27T18:56:24Z,35.63302024,humidity,airSensors,TLM0202
2024-09-27T18:56:34Z,35.6641574,humidity,airSensors,TLM0202
2024-09-27T18:56:44Z,35.66565601,humidity,airSensors,TLM0202
2024-09-27T18:56:54Z,35.63154938,humidity,airSensors,TLM0202
2024-09-27T18:57:04Z,35.6387956,humidity,airSensors,TLM0202
2024-09-27T18:57:14Z,35.6342494,humidity,airSensors,TLM0202
2024-09-27T18:57:24Z,35.59237538,humidity,airSensors,TLM0202
2024-09-27T18:57:34Z,35.60390627,humidity,airSensors,TLM0202
2024-09-27T18:57:44Z,35.55607362,humidity,airSensors,TLM0202
2024-09-27T18:57:54Z,35.54330248,humidity,airSensors,TLM0202
2024-09-27T18:58:04Z,35.49669222,humidity,airSensors,TLM0202
2024-09-27T18:58:14Z,35.46378639,humidity,airSensors,TLM0202
2024-09-27T18:58:24Z,35.48415117,humidity,airSensors,TLM0202
2024-09-27T18:58:34Z,35.51435399,humidity,airSensors,TLM0202
2024-09-27T18:58:44Z,35.52349892,humidity,airSensors,TLM0202
2024-09-27T18:58:54Z,35.51717541,humidity,airSensors,TLM0202
2024-09-27T18:59:04Z,35.55176285,humidity,airSensors,TLM0202
2024-09-27T18:59:14Z,35.56036622,humidity,airSensors,TLM0202
2024-09-27T18:59:24Z,35.55796244,humidity,airSensors,TLM0202
2024-09-27T18:59:34Z,35.50796793,humidity,airSensors,TLM0202
2024-09-27T18:59:44Z,35.50660136,humidity,airSensors,TLM0202
2024-09-27T18:59:54Z,35.5319454,humidity,airSensors,TLM0202
2024-09-27T19:00:04Z,35.50195215,humidity,airSensors,TLM0202
2024-09-27T19:00:14Z,35.49071457,humidity,airSensors,TLM0202
2024-09-27T19:00:24Z,35.45037763,humidity,airSensors,TLM0202
2024-09-27T19:00:34Z,35.41920118,humidity,airSensors,TLM0202
2024-09-27T19:00:44Z,35.45156184,humidity,airSensors,TLM0202
2024-09-27T19:00:54Z,35.40645052,humidity,airSensors,TLM0202
2024-09-27T19:01:04Z,35.42630768,humidity,airSensors,TLM0202
2024-09-27T19:01:14Z,35.41777172,humidity,airSensors,TLM0202
2024-09-27T19:01:24Z,35.42846766,humidity,airSensors,TLM0202
2024-09-27T19:01:34Z,35.45632149,humidity,airSensors,TLM0202
2024-09-27T19:01:44Z,35.45008573,humidity,airSensors,TLM0202
2024-09-27T19:01:54Z,35.45473627,humidity,airSensors,TLM0202
2024-09-27T19:02:04Z,35.45558719,humidity,airSensors,TLM0202
2024-09-27T19:02:14Z,35.42998973,humidity,airSensors,TLM0202
2024-09-27T19:02:24Z,35.38099195,humidity,airSensors,TLM0202
2024-09-27T19:02:34Z,35.37682778,humidity,airSensors,TLM0202
2024-09-27T19:02:44Z,35.35189153,humidity,airSensors,TLM0202
2024-09-27T19:02:54Z,35.33319084,humidity,airSensors,TLM0202
2024-09-27T19:03:04Z,35.35996066,humidity,airSensors,TLM0202
2024-09-27T19:03:14Z,35.33877529,humidity,airSensors,TLM0202
2024-09-27T19:03:24Z,35.30348652,humidity,airSensors,TLM0202
2024-09-27T19:03:34Z,35.27038655,humidity,airSensors,TLM0202
2024-09-27T19:03:44Z,35.28900707,humidity,airSensors,TLM0202
2024-09-27T19:03:54Z,35.33209852,humidity,airSensors,TLM0202
2024-09-27T19:04:04Z,35.32951244,humidity,airSensors,TLM0202
2024-09-27T19:04:14Z,35.33597439,humidity,airSensors,TLM0202
2024-09-27T19:04:24Z,35.29690497,humidity,airSensors,TLM0202
2024-09-27T19:04:34Z,35.33369855,humidity,airSensors,TLM0202
2024-09-27T19:04:44Z,35.36133222,humidity,airSensors,TLM0202
2024-09-27T19:04:54Z,35.36899035,humidity,airSensors,TLM0202
2024-09-27T19:05:04Z,35.37383419,humidity,airSensors,TLM0202
2024-09-27T19:05:14Z,35.39228917,humidity,airSensors,TLM0202
2024-09-27T19:05:24Z,35.37360204,humidity,airSensors,TLM0202
2024-09-27T19:05:34Z,35.34010847,humidity,airSensors,TLM0202
2024-09-27T19:05:44Z,35.38733788,humidity,airSensors,TLM0202
2024-09-27T19:05:54Z,35.34939486,humidity,airSensors,TLM0202
2024-09-27T19:06:04Z,35.37603872,humidity,airSensors,TLM0202
2024-09-27T19:06:14Z,35.39580611,humidity,airSensors,TLM0202
2024-09-27T19:06:24Z,35.40640656,humidity,airSensors,TLM0202
2024-09-27T19:06:34Z,35.40118433,humidity,airSensors,TLM0202
2024-09-27T19:06:44Z,35.39174849,humidity,airSensors,TLM0202
2024-09-27T19:06:54Z,35.37812618,humidity,airSensors,TLM0202
2024-09-27T19:07:04Z,35.3938778,humidity,airSensors,TLM0202
2024-09-27T19:07:14Z,35.42850687,humidity,airSensors,TLM0202
2024-09-27T19:07:24Z,35.42484765,humidity,airSensors,TLM0202
2024-09-27T19:07:34Z,35.38837806,humidity,airSensors,TLM0202
2024-09-27T19:07:44Z,35.40592165,humidity,airSensors,TLM0202
2024-09-27T19:07:54Z,35.41048822,humidity,airSensors,TLM0202
2024-09-27T19:08:04Z,35.41334845,humidity,airSensors,TLM0202
2024-09-27T19:08:14Z,35.38329645,humidity,airSensors,TLM0202
2024-09-27T19:08:24Z,35.40267818,humidity,airSensors,TLM0202
2024-09-27T19:08:34Z,35.39847289,humidity,airSensors,TLM0202
2024-09-27T19:08:44Z,35.44540333,humidity,airSensors,TLM0202
2024-09-27T19:08:54Z,35.42854192,humidity,airSensors,TLM0202
2024-09-27T19:09:04Z,35.43725034,humidity,airSensors,TLM0202
2024-09-27T19:09:14Z,35.43350313,humidity,airSensors,TLM0202
2024-09-27T19:09:24Z,35.40588692,humidity,airSensors,TLM0202
2024-09-27T19:09:34Z,35.41889799,humidity,airSensors,TLM0202
2024-09-27T19:09:44Z,35.45713281,humidity,airSensors,TLM0202
2024-09-27T19:09:54Z,35.47204623,humidity,airSensors,TLM0202
2024-09-27T19:10:04Z,35.51842123,humidity,airSensors,TLM0202
2024-09-27T19:10:14Z,35.5072033,humidity,airSensors,TLM0202
2024-09-27T19:10:24Z,35.45761483,humidity,airSensors,TLM0202
2024-09-27T19:10:34Z,35.47206177,humidity,airSensors,TLM0202
2024-09-27T19:10:44Z,35.45930494,humidity,airSensors,TLM0202
2024-09-27T19:10:54Z,35.49485758,humidity,airSensors,TLM0202
2024-09-27T19:11:04Z,35.45258687,humidity,airSensors,TLM0202
2024-09-27T19:11:14Z,35.49205254,humidity,airSensors,TLM0202
2024-09-27T19:11:24Z,35.5125047,humidity,airSensors,TLM0202
2024-09-27T19:11:34Z,35.54607587,humidity,airSensors,TLM0202
